comparison_id	set_name	region_class	gene_id	gene_name	peak_hit_count	unique_peak_count	transcript_count	transcript_ids
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000092871.18	ENSG00000267618	1	1	38	ENST00000315249.11;ENST00000394597.7;ENST00000447669.6;ENST00000584655.5;ENST00000593039.5;ENST00000910970.1;ENST00000910971.1;ENST00000910972.1;ENST00000910973.1;ENST00000910974.1;ENST00000910975.1;ENST00000910976.1;ENST00000910977.1;ENST00000910978.1;ENST00000910979.1;ENST00000910980.1;ENST00000910981.1;ENST00000910982.1;ENST00000910983.1;ENST00000910984.1;ENST00000910985.1;ENST00000910986.1;ENST00000910987.1;ENST00000910988.1;ENST00000910989.1;ENST00000910990.1;ENST00000932380.1;ENST00000932381.1;ENST00000932382.1;ENST00000932383.1;ENST00000948497.1;ENST00000948498.1;ENST00000948499.1;ENST00000948500.1;ENST00000948501.1;ENST00000948502.1;ENST00000948503.1;ENST00000948504.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000108840.18	ENSG00000267638	1	1	55	ENST00000225983.10;ENST00000336057.9;ENST00000585899.1;ENST00000586802.5;ENST00000682912.1;ENST00000715273.1;ENST00000864900.1;ENST00000864901.1;ENST00000864902.1;ENST00000864903.1;ENST00000864904.1;ENST00000864905.1;ENST00000864906.1;ENST00000864907.1;ENST00000864908.1;ENST00000864909.1;ENST00000864910.1;ENST00000864911.1;ENST00000864912.1;ENST00000864913.1;ENST00000864914.1;ENST00000864915.1;ENST00000864916.1;ENST00000864917.1;ENST00000864918.1;ENST00000864919.1;ENST00000864920.1;ENST00000864921.1;ENST00000864922.1;ENST00000864923.1;ENST00000864924.1;ENST00000925825.1;ENST00000925826.1;ENST00000925827.1;ENST00000925828.1;ENST00000925829.1;ENST00000925830.1;ENST00000925831.1;ENST00000925832.1;ENST00000968358.1;ENST00000968359.1;ENST00000968360.1;ENST00000968361.1;ENST00000968362.1;ENST00000968363.1;ENST00000968364.1;ENST00000968365.1;ENST00000968366.1;ENST00000968367.1;ENST00000968368.1;ENST00000968369.1;ENST00000968370.1;ENST00000968371.1;ENST00000968372.1;ENST00000968373.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000049759.21	ENSG00000267743	1	1	16	ENST00000256830.13;ENST00000356462.10;ENST00000357895.9;ENST00000382850.8;ENST00000400345.8;ENST00000435432.6;ENST00000456986.5;ENST00000586263.5;ENST00000589054.5;ENST00000593212.5;ENST00000675147.1;ENST00000675502.1;ENST00000675801.1;ENST00000676024.1;ENST00000676223.1;ENST00000936802.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000267765.1	ENSG00000267765	1	1	2	ENST00000264638.9;ENST00000592440.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000129455.17	ENSG00000267879	1	1	15	ENST00000250366.6;ENST00000291726.11;ENST00000320838.9;ENST00000347619.8;ENST00000391806.6;ENST00000593490.1;ENST00000594512.1;ENST00000600767.5;ENST00000695909.1;ENST00000867224.1;ENST00000867225.1;ENST00000867226.1;ENST00000913986.1;ENST00000913987.1;ENST00000913988.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000267924.1	ENSG00000267924	1	1	13	ENST00000472297.2;ENST00000484897.4;ENST00000599944.1;ENST00000877903.1;ENST00000877904.1;ENST00000877905.1;ENST00000877906.1;ENST00000917012.1;ENST00000917013.1;ENST00000917014.1;ENST00000949604.1;ENST00000949605.1;ENST00000949606.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000267939.2	ENSG00000267939	1	1	1	ENST00000783704.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000104960.15	ENSG00000268047	1	1	7	ENST00000391842.6;ENST00000599732.5;ENST00000600603.5;ENST00000601211.1;ENST00000601638.5;ENST00000601675.5;ENST00000835682.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000130479.12	ENSG00000268112	1	1	14	ENST00000324096.9;ENST00000544059.2;ENST00000595363.1;ENST00000897430.1;ENST00000897431.1;ENST00000897432.1;ENST00000897433.1;ENST00000897434.1;ENST00000897435.1;ENST00000932495.1;ENST00000932496.1;ENST00000932497.1;ENST00000949628.1;ENST00000949629.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000188785.13	ENSG00000268133	1	1	6	ENST00000336128.12;ENST00000366197.10;ENST00000596400.1;ENST00000597400.5;ENST00000597658.1;ENST00000598895.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000186230.7	ENSG00000268163	1	1	2	ENST00000334181.5;ENST00000596831.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000268189.3	ENSG00000268189	1	1	10	ENST00000397410.10;ENST00000595465.6;ENST00000679638.1;ENST00000680649.1;ENST00000818565.1;ENST00000885826.1;ENST00000885827.1;ENST00000964225.1;ENST00000964226.1;ENST00000964227.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000268240.2	ENSG00000268240	1	1	9	ENST00000594927.2;ENST00000789483.1;ENST00000789638.1;ENST00000789639.1;ENST00000789641.1;ENST00000789642.1;ENST00000789643.1;ENST00000789644.1;ENST00000789646.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000131351.16	ENSG00000268289	1	1	6	ENST00000253669.10;ENST00000448593.6;ENST00000593360.1;ENST00000598893.1;ENST00000936148.1;ENST00000936149.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000268460.2	ENSG00000268460	1	1	7	ENST00000598518.6;ENST00000601263.1;ENST00000656054.1;ENST00000656560.1;ENST00000666402.1;ENST00000670157.2;ENST00000819127.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000105379.11	ENSG00000268520	1	1	14	ENST00000309244.9;ENST00000595500.1;ENST00000600067.1;ENST00000903302.1;ENST00000903303.1;ENST00000903304.1;ENST00000903305.1;ENST00000903306.1;ENST00000903307.1;ENST00000903308.1;ENST00000903309.1;ENST00000903310.1;ENST00000922469.1;ENST00000970335.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000268533.1	ENSG00000268533	1	1	1	ENST00000597410.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000105722.12	ENSG00000268643	1	1	5	ENST00000222329.9;ENST00000440177.6;ENST00000594664.1;ENST00000715593.1;ENST00000925766.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000105723.13	ENSG00000268643	1	1	3	ENST00000222330.8;ENST00000398249.8;ENST00000594664.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000104824.19	ENSG00000268756	1	1	10	ENST00000221419.10;ENST00000600873.5;ENST00000647557.2;ENST00000834028.1;ENST00000878169.1;ENST00000878170.1;ENST00000878171.1;ENST00000916355.1;ENST00000916356.1;ENST00000961196.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000214046.10	ENSG00000268790	1	1	9	ENST00000358726.6;ENST00000487416.7;ENST00000593991.5;ENST00000597711.5;ENST00000627144.2;ENST00000894889.1;ENST00000894890.1;ENST00000894891.1;ENST00000950147.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000268790.5	ENSG00000268790	1	1	1	ENST00000593991.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000268797.1	ENSG00000268797	1	1	1	ENST00000601627.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000180855.16	ENSG00000268870	1	1	3	ENST00000301547.10;ENST00000595562.1;ENST00000598753.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000268981.6	ENSG00000268981	1	1	1	ENST00000601860.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000104951.17	ENSG00000269179	1	1	61	ENST00000341114.7;ENST00000352066.8;ENST00000422090.2;ENST00000451973.1;ENST00000595948.5;ENST00000596217.1;ENST00000596437.6;ENST00000597029.6;ENST00000597723.5;ENST00000598301.2;ENST00000599560.6;ENST00000599788.2;ENST00000600583.6;ENST00000600935.2;ENST00000700473.1;ENST00000700474.1;ENST00000700475.1;ENST00000700476.1;ENST00000700477.1;ENST00000700478.1;ENST00000857985.1;ENST00000857986.1;ENST00000857987.1;ENST00000857988.1;ENST00000857989.1;ENST00000857990.1;ENST00000857991.1;ENST00000857992.1;ENST00000857993.1;ENST00000857994.1;ENST00000940396.1;ENST00000940397.1;ENST00000940398.1;ENST00000940399.1;ENST00000940400.1;ENST00000940401.1;ENST00000940402.1;ENST00000940403.1;ENST00000940404.1;ENST00000940405.1;ENST00000940406.1;ENST00000950731.1;ENST00000950732.1;ENST00000950733.1;ENST00000950734.1;ENST00000950735.1;ENST00000950736.1;ENST00000950737.1;ENST00000950738.1;ENST00000950739.1;ENST00000950740.1;ENST00000950741.1;ENST00000950742.1;ENST00000950743.1;ENST00000950744.1;ENST00000950745.1;ENST00000950746.1;ENST00000950747.1;ENST00000950748.1;ENST00000950749.1;ENST00000950750.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000269179.1	ENSG00000269179	1	1	8	ENST00000423777.7;ENST00000451973.1;ENST00000595125.5;ENST00000858032.1;ENST00000858033.1;ENST00000858034.1;ENST00000858035.1;ENST00000858036.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000196268.12	ENSG00000269237	1	1	6	ENST00000339914.6;ENST00000355504.4;ENST00000392288.7;ENST00000594390.5;ENST00000596302.5;ENST00000600810.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000268520.1	ENSG00000269403	1	1	14	ENST00000309244.9;ENST00000595500.1;ENST00000600067.1;ENST00000903302.1;ENST00000903303.1;ENST00000903304.1;ENST00000903305.1;ENST00000903306.1;ENST00000903307.1;ENST00000903308.1;ENST00000903309.1;ENST00000903310.1;ENST00000922469.1;ENST00000970335.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000269469.1	ENSG00000269469	1	1	18	ENST00000293350.9;ENST00000455361.6;ENST00000540132.5;ENST00000599536.1;ENST00000910812.1;ENST00000910813.1;ENST00000910814.1;ENST00000930086.1;ENST00000930087.1;ENST00000930088.1;ENST00000930089.1;ENST00000930090.1;ENST00000965344.1;ENST00000965345.1;ENST00000965346.1;ENST00000965347.1;ENST00000965348.1;ENST00000965349.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000141971.15	ENSG00000269481	1	1	7	ENST00000317040.12;ENST00000528515.5;ENST00000529939.5;ENST00000593957.1;ENST00000875213.1;ENST00000875214.1;ENST00000919685.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000268133.1	ENSG00000269533	1	1	6	ENST00000336128.12;ENST00000366197.10;ENST00000596400.1;ENST00000597400.5;ENST00000597658.1;ENST00000598895.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000104835.16	ENSG00000269547	1	1	12	ENST00000221431.11;ENST00000430193.7;ENST00000594171.5;ENST00000598831.6;ENST00000599996.1;ENST00000600042.5;ENST00000897494.1;ENST00000897495.1;ENST00000915666.1;ENST00000961253.1;ENST00000961254.1;ENST00000961255.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000269190.7	ENSG00000269547	1	1	21	ENST00000292852.9;ENST00000595329.5;ENST00000599996.1;ENST00000856598.1;ENST00000856599.1;ENST00000856600.1;ENST00000856601.1;ENST00000856602.1;ENST00000856603.1;ENST00000856604.1;ENST00000856605.1;ENST00000856606.1;ENST00000856607.1;ENST00000856608.1;ENST00000939439.1;ENST00000939440.1;ENST00000939441.1;ENST00000939442.1;ENST00000944470.1;ENST00000944471.1;ENST00000944472.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000249709.8	ENSG00000269560	1	1	4	ENST00000339282.12;ENST00000428311.1;ENST00000593682.1;ENST00000601420.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000269560.1	ENSG00000269693	1	1	4	ENST00000339282.12;ENST00000428311.1;ENST00000593682.1;ENST00000601420.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000267879.2	ENSG00000269741	1	1	15	ENST00000250366.6;ENST00000291726.11;ENST00000320838.9;ENST00000347619.8;ENST00000391806.6;ENST00000593490.1;ENST00000594512.1;ENST00000600767.5;ENST00000695909.1;ENST00000867224.1;ENST00000867225.1;ENST00000867226.1;ENST00000913986.1;ENST00000913987.1;ENST00000913988.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000268870.1	ENSG00000269755	1	1	3	ENST00000301547.10;ENST00000595562.1;ENST00000598753.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000145982.14	ENSG00000270174	1	1	28	ENST00000274680.9;ENST00000324331.10;ENST00000602500.1;ENST00000897566.1;ENST00000897567.1;ENST00000897568.1;ENST00000897569.1;ENST00000897570.1;ENST00000897571.1;ENST00000897572.1;ENST00000897573.1;ENST00000897574.1;ENST00000897575.1;ENST00000897576.1;ENST00000897577.1;ENST00000897578.1;ENST00000897579.1;ENST00000897580.1;ENST00000897581.1;ENST00000897582.1;ENST00000937582.1;ENST00000937583.1;ENST00000937584.1;ENST00000937585.1;ENST00000954686.1;ENST00000954687.1;ENST00000954688.1;ENST00000954689.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000270299.1	ENSG00000270299	1	1	5	ENST00000381962.4;ENST00000488788.2;ENST00000860831.1;ENST00000918016.1;ENST00000961979.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000089351.16	ENSG00000271032	1	1	18	ENST00000317991.10;ENST00000411896.6;ENST00000599564.5;ENST00000605640.1;ENST00000680623.1;ENST00000940004.1;ENST00000940005.1;ENST00000940006.1;ENST00000942865.1;ENST00000942866.1;ENST00000942867.1;ENST00000942868.1;ENST00000942869.1;ENST00000942870.1;ENST00000942871.1;ENST00000942872.1;ENST00000942873.1;ENST00000942874.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000225470.10	ENSG00000271199	1	1	8	ENST00000602772.5;ENST00000603360.1;ENST00000638437.1;ENST00000639185.1;ENST00000653479.1;ENST00000654005.1;ENST00000670506.1;ENST00000671336.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000271554.1	ENSG00000271554	1	1	8	ENST00000246314.10;ENST00000373191.9;ENST00000466576.2;ENST00000870913.1;ENST00000870914.1;ENST00000870915.1;ENST00000870916.1;ENST00000966283.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000219481.11	ENSG00000271732	1	1	2	ENST00000430580.6;ENST00000607700.2
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000163867.18	ENSG00000271741	1	1	17	ENST00000317538.9;ENST00000357182.9;ENST00000373333.1;ENST00000487874.1;ENST00000859302.1;ENST00000859303.1;ENST00000859304.1;ENST00000859305.1;ENST00000859306.1;ENST00000929015.1;ENST00000929016.1;ENST00000929017.1;ENST00000929018.1;ENST00000965365.1;ENST00000965366.1;ENST00000965367.1;ENST00000965368.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000206344.9	ENSG00000271821	1	1	4	ENST00000424675.3;ENST00000606909.1;ENST00000755329.1;ENST00000755332.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000111837.12	ENSG00000272162	1	1	6	ENST00000313243.6;ENST00000354489.7;ENST00000474039.5;ENST00000480294.1;ENST00000536370.6;ENST00000676116.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000163935.15	ENSG00000272305	1	1	14	ENST00000394752.8;ENST00000607283.5;ENST00000904733.1;ENST00000904734.1;ENST00000904735.1;ENST00000904736.1;ENST00000904737.1;ENST00000904738.1;ENST00000904739.1;ENST00000928409.1;ENST00000928410.1;ENST00000928411.1;ENST00000928412.1;ENST00000958303.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000272410.5	ENSG00000272410	1	1	1	ENST00000437082.5
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000272647.3	ENSG00000272647	1	1	1	ENST00000455905.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000272762.5	ENSG00000272762	1	1	15	ENST00000315877.14;ENST00000361143.10;ENST00000395008.6;ENST00000461108.5;ENST00000483233.5;ENST00000488257.2;ENST00000525795.1;ENST00000875164.1;ENST00000875165.1;ENST00000875166.1;ENST00000875167.1;ENST00000875168.1;ENST00000875169.1;ENST00000914558.1;ENST00000941099.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000272772.2	ENSG00000272772	1	1	1	ENST00000519718.2
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000244187.9	ENSG00000272896	1	1	8	ENST00000290079.9;ENST00000456614.2;ENST00000885942.1;ENST00000885943.1;ENST00000885944.1;ENST00000929970.1;ENST00000929971.1;ENST00000929972.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000272897.5	ENSG00000272897	1	1	6	ENST00000317677.9;ENST00000352393.8;ENST00000397442.5;ENST00000397443.7;ENST00000541176.2;ENST00000879751.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000166507.20	ENSG00000272916	1	1	18	ENST00000299641.8;ENST00000309979.11;ENST00000603027.5;ENST00000852703.1;ENST00000852704.1;ENST00000852705.1;ENST00000852706.1;ENST00000852707.1;ENST00000852708.1;ENST00000852709.1;ENST00000852710.1;ENST00000852711.1;ENST00000852712.1;ENST00000925465.1;ENST00000925466.1;ENST00000925467.1;ENST00000942041.1;ENST00000942042.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000180806.5	ENSG00000273049	1	1	3	ENST00000508190.1;ENST00000513209.1;ENST00000513533.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000273068.1	ENSG00000273068	1	1	2	ENST00000423311.1;ENST00000610215.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000237945.10	ENSG00000273102	1	1	7	ENST00000427447.6;ENST00000597626.5;ENST00000600155.1;ENST00000608431.2;ENST00000620580.2;ENST00000813292.1;ENST00000813547.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000182957.17	ENSG00000273167	1	1	2	ENST00000382141.4;ENST00000424834.6
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000273217.1	ENSG00000273217	1	1	1	ENST00000514667.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000273299.1	ENSG00000273299	1	1	34	ENST00000287916.8;ENST00000394605.2;ENST00000480135.1;ENST00000496677.6;ENST00000839054.1;ENST00000905674.1;ENST00000905675.1;ENST00000905676.1;ENST00000905677.1;ENST00000905678.1;ENST00000905679.1;ENST00000905680.1;ENST00000905681.1;ENST00000905682.1;ENST00000905683.1;ENST00000905684.1;ENST00000920318.1;ENST00000920319.1;ENST00000920320.1;ENST00000920321.1;ENST00000920322.1;ENST00000920323.1;ENST00000920324.1;ENST00000944964.1;ENST00000944965.1;ENST00000944966.1;ENST00000944967.1;ENST00000944968.1;ENST00000944969.1;ENST00000944970.1;ENST00000944971.1;ENST00000944972.1;ENST00000944973.1;ENST00000944974.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000217801.13	ENSG00000273443	1	1	4	ENST00000412397.2;ENST00000688131.1;ENST00000799588.1;ENST00000800041.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000273507.8	ENSG00000273507	1	1	3	ENST00000654394.2;ENST00000655342.1;ENST00000661973.2
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000228436.5	ENSG00000273637	1	1	5	ENST00000433671.2;ENST00000622355.1;ENST00000667635.1;ENST00000770612.1;ENST00000770620.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000273828.3	ENSG00000273828	1	1	25	ENST00000290246.11;ENST00000352077.6;ENST00000372176.5;ENST00000396391.5;ENST00000612368.1;ENST00000651935.2;ENST00000863143.1;ENST00000863144.1;ENST00000863145.1;ENST00000863146.1;ENST00000863147.1;ENST00000863148.1;ENST00000863149.1;ENST00000863150.1;ENST00000863151.1;ENST00000863152.1;ENST00000863153.1;ENST00000863154.1;ENST00000863155.1;ENST00000863156.1;ENST00000923570.1;ENST00000964298.1;ENST00000964299.1;ENST00000964300.1;ENST00000964301.1
sample__TARDBP__HepG2__ENCSR187VEQ__ENCFF626XAA__VS__TARDBP__K562__ENCSR584TCR__ENCFF606RXB	right_specific	intron	ENSG00000274276.6	ENSG00000274276	1	1	1	ENST00000398168.6
